gene_id	ERR883767_1	ERR883768_1	ERR883769_1	ERR883770_1	ERR883771_1	ERR883772_1
LOC100651415	1199	999	1043	611	435	583
LOC100651173	381	326	457	388	270	287
LOC100651052	1396	963	2168	1832	2168	1374
LOC100650699	3997	3745	3736	2342	1795	2003
LOC100650936	472	362	578	822	478	515
LOC100650574	126	99	127	146	115	85
LOC100650455	800	759	950	1145	1094	1310
LOC100650337	2792	2647	2566	1321	838	846
LOC100650215	1007	1065	1303	1912	1159	1519
LOC100650093	774	733	762	527	439	385
LOC100649894	1034	1041	1169	736	597	584
LOC110119759	16	7	16	39	17	20
LOC100649704	11444	10058	12905	13109	10031	10548
LOC105666353	736	600	841	1018	715	922
LOC100649590	493	454	473	306	256	279
LOC100649465	3084	2602	3419	21308	15983	15204
LOC100649347	390	294	378	381	193	272
LOC100649109	724	674	706	319	207	320
LOC100648606	575	479	527	170	171	207
LOC100648486	515	520	504	295	177	240
LOC100648797	376	350	344	451	305	413
LOC100648911	1604	1491	1537	812	642	826
LOC100648178	1834	1825	1945	2265	1486	1488
LOC100649227	275	229	308	198	132	210
LOC100648372	700	683	725	659	446	421
LOC100647871	599	613	543	216	128	154
LOC100647749	226	209	244	236	139	192
LOC100647635	411	405	435	626	391	427
LOC100647514	1045	1014	887	575	388	480
LOC100647392	1105	987	1199	772	523	577
LOC100647232	767	760	865	8643	5610	11663
F3	11	8	11	19	7	20
F2	17	15	10	13	8	8
F1	25	14	10	16	8	11
LOC105666352	6	13	25	30	23	49
LOC105666351	1099	1047	1110	1085	775	906
LOC100646874	696	609	563	391	242	353
LOC100646632	826	776	976	1200	810	877
LOC100646514	576	522	712	775	466	587
LOC100646388	318	331	412	449	294	454
LOC100646268	907	926	773	472	257	317
LOC100651136	81	100	96	171	109	123
LOC100646035	2942	2755	2145	590	446	449
LOC100651015	77	67	120	211	103	139
LOC100645921	1301	1094	991	1111	809	1078
TRNAG-UCC-5	0	0	0	0	0	0
LOC100650897	488	451	377	189	150	196
LOC100645805	436	397	505	334	222	247
LOC100645570	1633	1531	1853	1064	839	799
LOC100645462	498	401	455	213	162	172
LOC100645342	132	145	133	208	144	191
LOC100645212	718	788	907	944	587	560
LOC100644938	674	583	603	745	417	488
LOC100644457	580	615	424	87	61	69
LOC100650780	138	156	197	181	116	159
LOC105666350	820	786	739	1229	828	978
LOC100644574	903	870	982	714	423	506
LOC100644818	1711	1656	1902	1991	1449	1379
LOC100644692	1441	869	1301	1787	1332	1930
LOC100650536	6182	6763	3105	6719	6839	4011
LOC100644340	1002	1029	1071	993	642	639
LOC100643822	1056	968	981	742	644	859
LOC110119746	24	18	15	8	6	4
LOC100643949	1654	1404	1803	3360	1853	2766
LOC100643255	6617	6036	7630	18848	20319	10917
LOC100643459	34	25	33	38	21	17
LOC110119745	1	0	1	3	0	1
LOC100643011	1480	1588	1697	1832	1199	1388
LOC100643706	811	740	676	537	356	487
LOC100643132	2472	2451	3154	2530	1748	2135
LOC100644073	2020	1781	2038	1182	678	723
LOC100642896	678	611	602	76	49	41
LOC105666369	23	20	22	25	7	11
LOC100642770	1981	1944	2169	3042	1282	1560
LOC100642651	679	637	710	1284	850	835
LOC100642532	726	703	661	379	320	291
LOC100652133	706	754	724	436	274	286
LOC100642414	574	492	538	699	572	583
LOC100642294	2256	2018	2973	2755	2355	1421
LOC100650297	5014	4538	3746	703	622	590
LOC110119764	10	13	6	4	1	3
LOC100631073	1097	1007	1009	731	494	726
LOC100650170	626	545	400	12	6	7
LOC100648529	1348	1285	1153	597	475	480
LOC100648293	1246	1387	937	876	560	743
LOC100650051	1649	1363	1941	1896	1425	2144
LOC100649346	107	127	171	948	477	1677
LOC100651258	999	859	1187	988	711	802
LOC100648876	559	546	507	296	246	219
LOC100649703	310	330	322	382	390	316
LOC110119765	5	3	3	2	0	1
LOC100649108	2666	2523	2993	3340	2231	2229
LOC100649820	496	458	613	584	353	416
LOC100650857	638	521	920	357	390	243
LOC100649940	843	797	907	559	304	463
LOC100650739	398	448	502	159	113	117
LOC100650496	407	394	318	129	73	97
LOC100651380	1926	1834	1754	861	612	516
LOC100649226	1555	1452	1868	2473	1688	1293
LOC100650414	350	352	341	335	208	219
LOC100651696	431	391	427	411	283	370
LOC105666347	583	512	627	480	377	343
LOC100650615	1304	1218	1546	966	694	709
LOC100648763	863	855	850	504	362	300
LOC100649464	1135	1063	937	445	275	303
LOC105666346	1191	1168	1041	329	231	269
LOC100651051	2539	2295	2970	13324	13151	8140
LOC100648650	1124	966	943	461	321	279
LOC100648177	42	62	62	105	61	124
TRNAV-UAC-2	0	0	0	0	0	0
LOC100651579	183	143	162	100	102	139
LOC100647990	715	623	422	104	47	109
LOC105666345	383	300	505	265	641	143
LOC100647870	1826	1288	2284	2197	1968	1419
LOC100647748	2759	2639	3043	2540	1784	1655
LOC100647547	47	39	52	140	111	281
LOC100647432	937	790	1330	1317	1143	1039
LOC100647311	1738	1628	1741	1867	1346	1648
LOC100647195	1243	1074	1424	3590	3532	1148
LOC100646796	728	659	611	422	328	538
LOC100646920	231	213	309	779	393	702
LOC100646674	11	11	16	49	23	69
LOC100646554	510	438	477	134	88	79
LOC100650171	25	27	22	44	19	44
LOC100646432	2532	2344	2606	2306	1633	1980
LOC100646194	420	386	445	397	293	327
LOC100646004	874	817	1003	1201	754	1018
LOC100649941	215	186	204	215	142	212
LOC100649822	95	90	156	154	101	174
LOC100649705	99	81	94	192	142	91
LOC100645771	985	891	889	536	324	366
LOC100645569	777	725	598	208	164	155
LOC100645461	673	601	703	628	323	489
LOC100645341	254	230	259	333	214	215
LOC100645211	459	444	491	301	224	155
LOC100649591	2460	2753	2739	3355	1835	2454
LOC100644975	1418	1232	1661	1385	992	1177
LOC100645095	1362	1115	1331	1125	879	1060
LOC100644859	797	741	940	907	615	875
LOC100649348	751	793	732	820	356	464
LOC105666368	5	5	7	36	13	81
LOC100644494	106	81	99	128	54	104
TRNAR-UCG-3	0	0	0	0	0	0
TRNAL-CAA-3	0	0	0	0	0	0
LOC100644615	325	294	323	329	295	245
LOC100644187	3773	3626	4561	3006	1292	2583
LOC100644072	867	829	839	435	276	316
LOC100643821	6506	5502	6428	2860	2862	1965
LOC100643623	174	185	298	618	406	550
LOC100643499	1552	1522	1836	2788	1744	2346
LOC100643379	8537	7745	9244	8671	5662	7247
LOC100643173	591	685	838	804	527	508
LOC100643056	1611	1532	1587	2001	1376	2019
LOC110119754	4	1	5	0	3	0
LOC110119762	2	2	1	1	0	0
LOC105666344	89	83	70	54	35	39
LOC100642936	7814	7708	10621	18375	15970	12579
LOC105666343	17410	12772	26322	21159	16454	10309
LOC100642816	186	119	142	471	273	272
LOC100649110	994	857	546	130	61	76
LOC105666367	251	184	217	61	259	45
LOC100648995	777	728	876	446	405	301
LOC105666366	2	2	93	58	0	41
LOC100648878	314	328	446	503	323	515
LOC100642702	308	290	364	191	130	135
LOC100648765	2111	2180	2236	4507	3282	4088
LOC100642381	2204	2085	2315	1218	856	889
LOC100642260	427	439	406	349	210	302
LOC100652291	1322	1361	1426	1286	924	771
LOC100631080	3324	3721	6225	3028	2701	2824
LOC110119756	1	6	9	16	4	3
LOC100651966	5	3	7	13	7	16
LOC100651848	19	13	21	54	21	48
LOC100648652	0	0	1	12	1	9
LOC100651727	65	51	88	110	84	103
LOC100651612	280	275	360	526	356	543
TRNAS-UGA	0	0	0	0	0	0
LOC100651294	533	445	468	226	126	142
LOC100651497	396	386	645	1314	943	1087
LOC100648531	13	15	17	27	38	20
LOC100651172	528	470	733	710	1204	400
LOC100648294	443	376	505	2830	1883	5097
LOC105666341	0	4	4	21	32	40
LOC100648179	20	13	14	79	37	98
LOC100651050	1199	1148	1158	843	752	1153
LOC105666365	28	32	50	63	39	98
LOC100650935	664	575	702	611	354	620
LOC100650698	1425	1152	1708	6299	6791	3670
LOC100650821	681	611	766	581	528	460
LOC100650573	483	371	496	559	534	147
LOC100650372	3269	2491	6204	1527	10148	682
LOC100650250	6	8	1	14	8	18
LOC100650008	715	633	556	248	196	180
LOC100649893	4853	4628	4183	1835	1307	1545
LOC100650125	153	135	184	120	81	96
LOC100649424	1989	1673	2061	1845	1425	1749
LOC110119780	365	272	385	322	260	277
LOC100649550	81	89	88	111	95	127
LOC105666340	91	90	85	160	80	121
LOC100648067	703	865	885	1299	717	1031
LOC100649307	2027	2072	2843	14072	8944	14982
LOC110119751	1	1	0	10	7	8
LOC100649188	3448	3546	4575	26767	17407	29348
LOC100647939	255	267	333	337	661	531
LOC105666339	22	25	19	56	13	54
LOC100648796	238	237	225	200	133	305
LOC105666364	1	0	0	0	0	0
LOC100647818	3	5	3	7	7	12
LOC100648688	443	413	470	1829	748	2206
LOC100648569	0	0	3	25	7	13
LOC100648451	78	78	66	125	78	99
TRNAP-AGG-2	0	0	0	0	0	0
TRNAP-CGG-2	0	0	0	0	0	0
TRNAA-AGC-6	0	0	0	0	0	0
TRNAC-GCA-2	0	0	0	0	0	0
TRNAT-AGU-3	0	0	0	0	0	0
LOC100648335	93	88	114	84	43	67
LOC100648065	1640	2017	2298	9391	8763	5563
LOC100647938	1457	1307	1230	641	449	553
LOC100647588	679	520	1019	4879	5607	10794
LOC100647702	3606	2963	3818	5944	4263	6589
LOC100647473	94	90	78	68	40	70
LOC105666338	589	593	576	1154	863	700
LOC100647351	480	411	440	376	246	319
LOC100647703	2825	2613	1910	459	352	307
LOC100647076	561	564	641	410	422	279
LOC100646960	371	378	382	618	290	398
LOC110119769	59	70	80	102	45	96
TRNAK-CUU-5	0	0	0	0	0	0
LOC100646840	420	374	262	102	55	61
LOC105666336	574	518	442	220	176	255
LOC100646721	1506	1373	1492	1857	1181	1443
LOC100646599	3	2	0	0	3	2
LOC100646238	796	823	886	628	402	478
LOC105666363	4	7	4	3	2	2
LOC100646122	1590	1426	1117	28	17	47
LOC100646357	847	721	765	462	298	341
LOC105666335	473	453	511	535	405	494
LOC100643091	1654	1606	1534	1141	757	884
LOC100644937	1454	1318	1603	760	528	579
LOC100644817	7032	7008	9297	2524	1044	1714
LOC100646003	3147	2803	3787	958	611	764
LOC100645057	1206	1141	1011	514	343	445
LOC100645886	638	586	666	479	267	436
LOC100645419	4946	4181	5556	9985	9284	5534
LOC100645649	755	610	719	460	304	506
LOC100645533	3842	3390	4235	2253	1353	2041
LOC100643213	1600	1478	1835	3805	2754	3049
LOC105666334	368	374	339	45	59	41
LOC100647474	1675	1746	1671	1203	919	776
LOC100642972	1285	1316	1475	1855	1193	981
LOC105666333	19	23	33	29	22	20
LOC100645770	211	241	198	134	116	119
LOC100645297	830	714	591	582	478	582
LOC110119742	174	134	135	127	75	123
LOC100651498	12886	12152	11035	8870	4680	5302
LOC105666362	3	6	1	1	0	2
LOC100650657	2022	1914	1475	225	146	214
LOC100649466	902	905	991	660	326	433
LOC100648412	1266	1335	1360	882	620	834
LOC100647589	70038	61787	50738	11717	7188	12113
LOC100647352	82	120	129	71	57	73
LOC100645806	343	321	406	385	336	336
LOC100644341	531	522	642	484	516	533
LOC100647233	565	560	572	445	511	395
LOC100651341	30	32	35	82	111	58
LOC100650126	1249	1105	1171	774	499	508
LOC100648651	2762	2501	3166	4399	3085	4492
LOC100645888	3467	3412	5013	16891	14393	13190
LOC100644616	2209	2070	2779	2669	3246	831
LOC100643256	419	378	391	273	180	174
LOC100652323	249	229	273	201	142	170
LOC100650822	1524	1392	1395	770	542	675
LOC100647114	120	111	126	188	73	362
LOC100648066	1429	1379	1444	1644	1204	1476
LOC100646752	29	18	41	162	133	85
LOC100645685	67	59	78	25	12	23
TRNAT-AGU-4	0	0	0	0	0	0
TRNAP-AGG-3	0	0	0	0	0	0
TRNAA-AGC-7	0	0	0	0	0	0
TRNAA-AGC-8	0	0	0	0	0	0
LOC100646994	4	1	0	20	6	27
LOC100643586	1228	1313	1566	2627	1760	2664
LOC100652322	358	420	467	829	702	844
LOC100649589	639	664	659	1064	878	713
LOC100647077	1839	1730	1545	1091	687	778
LOC100648411	974	911	812	303	216	212
LOC100645887	6	8	3	7	2	9
LOC100644735	825	756	720	404	257	312
LOC100642581	1061	986	1238	1606	1431	1383
LOC100646480	1723	1587	1913	2113	1456	1822
LOC100645172	7232	6420	8020	15989	12412	9475
LOC100646154	995	1134	1446	2735	1824	1739
LOC110119755	116	116	136	183	218	133
LOC100648993	3698	2090	4695	4698	4066	3250
LOC100647817	2343	2034	2618	5393	3738	5555
LOC100650052	745	706	666	514	381	503
LOC105666332	1312	1114	1341	787	541	629
LOC100649308	480	449	531	1540	898	1660
LOC110119766	15	9	15	12	11	10
LOC110119767	2	0	2	3	0	8
LOC110119768	3	4	2	11	4	7
LOC100652089	14	9	6	8402	1199	11869
LOC100643338	1510	1733	2012	3767	3588	2437
LOC110119808	4	6	9	3	2	0
LOC100643950	961	954	975	810	523	668
LOC100644074	86	76	97	291	187	325
TRNAI-AAU-6	0	0	0	0	0	0
LOC100643823	0	0	1	27	15	50
LOC100643707	52	61	32	17	18	31
LOC105666370	25	32	36	21	24	20
LOC100643587	87	95	95	242	150	190
LOC100643460	322	266	408	1118	627	592
LOC100644305	3	8	7	30	28	17
LOC100642973	3	0	1	13	6	76
LOC100642297	7558	6202	9644	6258	8268	5764
LOC100650898	322	291	320	297	234	263
LOC100645060	3955	3728	3522	1175	988	662
LOC100646799	3	4	8	20	7	7
LOC100648653	5	3	14	163	76	77
LOC100647158	5260	3446	6491	10764	11120	12165
LOC105666372	5	2	0	3	2	4
LOC100648766	683	629	679	213	199	168
LOC100649111	10	10	12	35	12	26
LOC105666374	27	36	34	10	17	8
LOC100650415	212	176	168	114	59	101
LOC100650781	941	875	1140	1094	650	723
LOC105666376	204	166	193	216	177	236
LOC105666375	1	2	2	1	2	0
LOC100651096	411	407	367	335	246	403
LOC110119820	3	2	5	0	0	0
LOC100651219	1246	1166	1055	543	345	445
LOC100651416	76	70	70	213	109	125
LOC100651538	14	11	26	56	54	66
LOC100651655	2473	2222	2302	1654	1514	797
LOC100651771	32	19	19	13	8	11
LOC100652013	320	330	319	230	200	182
LOC100651893	313	271	305	284	201	253
LOC100652209	1272	1226	1884	1574	1201	948
LOC100652325	266	269	289	297	177	229
LOC100642417	912	730	894	1367	925	1097
LOC100642535	997	891	655	532	326	365
LOC100642654	3929	3724	2901	858	461	612
LOC100642772	329	333	249	590	454	925
LOC100643092	130	141	130	373	250	465
LOC100643214	3392	3316	4055	2940	2658	3824
LOC100643339	145	166	139	91	24	49
LOC110119809	0	0	0	1	1	5
LOC110119822	0	0	0	0	0	0
LOC100643461	19	18	22	35	38	35
LOC100643780	291	283	287	226	183	113
LOC100643588	3548	2783	2930	2217	2366	1409
LOC105666377	1426	1315	989	375	253	184
LOC100643905	1461	1670	1874	2736	1462	2414
LOC100644575	23	33	42	98	17	104
LOC100644458	14	14	15	15	10	6
LOC100644940	5	3	3	6	4	2
LOC100644694	58410	29087	43481	52567	39658	23685
LOC100644223	33	10	18	48	32	34
LOC100644032	4322	4719	6305	11385	8182	13524
LOC105666378	39	47	70	69	44	62
LOC100644342	5	3	6	72	40	73
LOC100645536	259	276	313	453	264	459
LOC100645652	898	791	730	659	407	583
LOC100645889	698	722	739	833	533	935
LOC100646074	2	3	2	5	2	3
LOC100644496	849	752	738	594	467	467
LOC105666381	988	1008	1309	819	717	584
LOC100648879	4	4	8	9	6	4
LOC100648996	5	5	5	2	2	2
LOC100644693	5	7	6	19	12	24
LOC100644819	416	443	472	433	466	391
LOC100649229	9	6	13	102	62	84
LOC100644939	144	80	178	682	544	896
LOC100645059	1	2	1	0	2	0
LOC100645173	14	18	8	32	17	43
LOC100645298	328	429	512	606	458	575
LOC105666383	39	41	62	13	6	8
LOC100645535	420	406	441	157	100	89
LOC100649467	54	46	67	25	19	6
TRNAM-CAU-7	0	0	0	0	0	0
LOC100645773	2397	2249	3164	3423	2465	2734
LOC100645651	683	621	720	811	572	562
LOC105666384	975	903	978	680	531	549
LOC100645959	460	593	804	482	337	253
LOC100646073	9	16	19	53	29	47
LOC100646196	1210	1149	1106	918	652	1019
LOC100646313	2664	2415	2932	6357	5277	4169
LOC100646676	367	304	418	450	320	330
LOC100646433	280	268	225	211	154	159
LOC100646555	370	334	290	165	84	119
LOC100649592	0	0	1	4	6	7
LOC100649706	146	201	164	28	20	59
LOC105666386	20	19	6	8	5	4
LOC100646922	1144	995	989	1100	704	1375
LOC110119823	0	0	0	0	0	0
LOC110119824	0	0	0	0	0	0
LOC100650053	0	0	0	0	0	0
LOC105666391	0	0	0	0	0	0
LOC100650299	0	0	0	0	0	1
LOC100650537	357	337	355	300	242	230
LOC110119803	46	30	41	28	16	34
LOC100647040	4088	3666	4342	2705	2336	2096
LOC105666387	59	54	59	170	104	187
LOC105666388	2254	1955	1890	1490	1349	796
LOC100647590	1983	1852	1550	1013	704	765
LOC110119804	511	469	599	415	270	294
LOC100647872	72	84	92	399	283	451
LOC100647991	516	510	649	726	573	645
LOC100648111	1344	1364	1437	1397	968	1401
LOC100648224	2759	3161	1837	1046	1286	1612
LOC100648337	399	350	361	389	222	316
LOC100648452	1938	1959	1731	1087	925	1058
LOC100650658	64	88	50	43	22	42
LOC100643709	41	41	67	146	107	75
LOC105666433	0	0	0	2	0	2
LOC100648068	83	80	85	70	47	13
LOC100647940	45	37	77	117	69	110
LOC100643589	21	11	14	111	80	217
LOC100643462	3537	3625	4723	6210	6743	4149
LOC100647819	868	909	797	1216	614	1165
LOC100647704	2909	2656	3712	3038	2109	2029
LOC100647591	910	885	1002	750	550	611
LOC100647475	1217	1055	1193	551	523	468
LOC100647115	3541	3061	2272	552	366	414
LOC100647353	772	691	593	374	248	328
LOC100646995	79	77	91	140	139	124
LOC100646876	20	61	59	20	11	23
LOC100645924	739	668	550	229	158	180
LOC100646516	554	461	560	327	270	197
LOC100645808	397	392	282	214	96	151
LOC100646315	6473	5291	9890	28649	20339	28985
LOC110119816	15	7	8	5	0	3
LOC100646753	29	34	26	21	12	35
LOC105666432	3	5	4	2	0	4
LOC105666430	0	2	0	4	1	2
LOC110119825	1	4	0	0	0	0
LOC105666428	77	77	45	64	33	58
LOC100643340	461	404	430	201	136	166
LOC100646037	722	742	1006	2366	1610	2111
LOC105666417	90	136	64	22	54	12
LOC100643215	25	20	8	8	4	10
LOC110119815	32	50	10	28	34	15
LOC100645500	41	129	27	63	279	24
LOC100645385	14	9	15	25	35	39
LOC100645137	112	88	119	233	226	164
LOC100645023	1686	1460	952	20	11	10
LOC100644904	195	127	104	385	258	381
LOC100644778	5607	4983	5731	3320	2304	2830
LOC100644655	3830	3238	2847	1212	895	1123
LOC100643093	1	1	1	5	2	2
LOC105666427	0	0	0	37	20	70
LOC105666426	1	1	1	30	8	43
LOC100644375	913	848	1018	531	405	570
LOC100644265	145	109	199	108	70	111
LOC105666416	47	49	61	99	76	70
LOC100644033	400	382	350	113	82	58
LOC100644145	50	57	45	141	135	57
LOC100642899	149	167	152	149	142	106
LOC105666415	1	1	1	4	0	0
LOC100643906	1847	1676	1965	915	676	672
LOC100643708	3949	3433	3291	663	466	490
LOC100643258	366	380	219	139	26	111
TRNAN-GUU-6	0	0	0	0	0	0
LOC100643135	3005	2682	2741	872	555	779
LOC100643013	121	128	147	286	226	387
LOC110119821	2	0	0	6	2	23
LOC100642898	13661	11620	9895	18	4	10
LOC105666414	13	6	6	0	0	2
LOC100642775	9	10	0	6	4	7
LOC100642774	4729	4549	4125	2685	1647	2093
LOC100642656	936	925	1065	4739	3510	2430
LOC100652171	1811	1664	1576	1717	1172	1442
LOC100642657	19	23	22	237	111	306
LOC105666413	19	4	19	207	129	260
LOC100652052	1277	1236	1412	1539	1075	1203
LOC100651932	2411	2148	1751	997	779	1137
LOC100652292	6441	6235	4960	322	179	362
LOC100642383	129	114	155	179	131	135
LOC105666425	0	0	0	0	0	0
LOC100651657	1216	1042	1281	2302	1513	1069
LOC100642536	2617	2501	2358	1393	766	831
LOC100651342	2571	2221	2814	2833	2203	3004
LOC100651098	3487	3257	3430	4812	3833	4530
LOC105666410	940	942	1004	582	422	445
LOC100651461	669	596	551	84	31	57
LOC105666409	2165	1936	2465	1454	975	1222
LOC100650977	176	163	189	121	74	93
LOC100650216	28	35	37	256	142	207
LOC100650456	1329	1095	1046	449	286	437
LOC100650575	1424	1302	1962	1511	1539	902
LOC100650700	490	345	665	310	195	208
LOC100650338	3010	3134	2964	3907	3227	2683
LOC110119819	7	4	11	4	11	3
LOC105666424	168	174	153	218	147	161
LOC100642418	345	253	461	455	383	627
LOC100642298	3	3	3	20	7	10
LOC110119814	25	26	22	110	65	106
LOC100649896	56	41	69	34	17	42
LOC100651970	0	0	0	2	1	5
LOC110119826	0	0	0	0	0	1
LOC110119813	0	0	0	0	2	4
LOC105665638	0	0	0	2	0	3
LOC100649707	403	404	465	536	305	386
LOC100649593	703	662	811	578	388	526
LOC100651851	201	198	259	550	408	813
LOC105666408	4	3	22	1	3	8
LOC100651730	2	4	24	4	1	6
LOC100649070	327	328	240	123	59	106
LOC100648953	1298	1258	1121	339	205	267
LOC100648837	1649	1565	1881	866	536	534
LOC100651499	2856	2544	1809	341	205	215
LOC100648654	857	766	610	157	112	130
LOC100648532	91	104	95	35	23	32
LOC100648413	700	675	572	165	131	159
LOC100648295	219	216	287	398	296	217
LOC100647873	1925	1809	2171	1805	1156	1118
LOC100648180	1158	1124	1238	878	562	673
LOC100647992	784	713	839	807	688	812
LOC105666406	5	2	2	1	1	0
LOC100647750	1509	1297	1454	753	566	666
LOC100647636	939	767	844	420	269	391
LOC100647515	338	335	355	283	153	220
LOC100651382	25	22	24	32	21	32
LOC105666405	61	102	129	267	218	284
LOC100647394	27	36	49	64	46	77
LOC100651260	160	208	61	25	11	30
LOC100647159	654	810	1195	2637	1835	1444
LOC105666404	143	116	171	1652	621	4553
LOC100646961	1663	1455	1743	1115	772	774
LOC100650899	12	14	21	34	23	25
LOC100650783	21	25	36	57	47	66
LOC100646722	737	716	934	500	292	208
LOC100646841	136	132	169	134	79	108
LOC100646601	2894	2534	2077	847	737	882
LOC100646482	5	5	6	23	9	28
LOC100646155	359	311	415	651	398	564
LOC105665615	769	768	682	373	290	510
LOC100646269	1900	1862	1895	990	605	611
LOC100650660	0	0	0	1	0	0
LOC100650538	0	1	1	19	15	14
LOC110119812	0	0	0	6	3	1
LOC100645923	1	0	3	86	61	161
LOC100645807	1062	1103	1049	1651	1128	1672
LOC100645687	942	1097	1342	1509	1377	2177
LOC100645464	946	932	877	527	376	541
LOC100645345	858	826	945	732	599	364
LOC100645216	435	387	425	2111	1552	1419
LOC100645097	1347	1262	1739	1293	788	707
LOC100644654	148	169	266	398	188	291
LOC100644977	81	64	71	92	86	29
LOC100644533	1258	1259	1196	732	578	557
LOC100644415	633	582	754	977	719	907
LOC100644306	1096	925	1231	1855	1700	2088
LOC100644102	595	490	598	877	804	979
LOC100643984	23	15	15	55	23	51
LOC100643860	1028	905	803	520	426	489
LOC100643742	3822	3596	3443	1312	741	1110
LOC105666401	403	327	484	1176	705	968
LOC100643625	653	550	1215	267	158	258
LOC100643501	138	153	181	215	235	270
LOC100643381	4036	3775	4309	3217	2562	2845
LOC100643257	117	99	102	75	57	59
LOC100650416	131	140	158	367	293	332
LOC105666420	0	0	0	0	0	0
LOC100643134	221	217	205	249	122	254
LOC100643012	205	184	189	151	75	179
LOC100650054	449	388	335	28	14	39
LOC100650300	5	5	4	16	6	16
LOC100642897	828	865	490	69	46	131
LOC100642345	679	567	627	294	224	136
LOC100642466	174	145	205	123	101	87
LOC100642224	3501	3292	4280	1957	1532	1444
LOC105666400	36	29	49	31	23	25
LOC100652252	1811	1577	1833	961	570	796
LOC100652135	906	837	983	800	613	613
LOC100652014	8	14	22	3	5	10
LOC100651894	0	1	1	1	1	0
LOC100651772	1782	1595	1545	722	480	625
